Review_ID,StrataRank,Strata,Title,Year,Journal,Authors,Citations,DOI,KeyTerms,CitesMackenzie
726,53,2012-2015,"Using LiDAR-derived vegetation metrics for high-resolution, species distribution models for conservation planning",2013,ECOSPHERE,"Farrell, S. L.; Collier, B. A.; Skow, K. L.; Long, A. M.; Campomizzi, A. J.; Morrison, M. L.; Hays, K. B.; Wilkins, R. N.",46,10.1890/ES12-000352.1,FALSE,TRUE
799,54,2012-2015,Environmental Factors Affecting Brook Trout Occurrence in Headwater Stream Segments,2015,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY,"Kanno, Yoichiro; Letcher, Benjamin H.; Rosner, Ana L.; O'Neil, Kyle P.; Nislow, Keith H.",29,10.1080/00028487.2014.991446,FALSE,TRUE
957,55,2012-2015,Patterns of co-existence between humans and mammals in Yemen: some species thrive while others are nearly extinct,2014,BIODIVERSITY AND CONSERVATION,"Khorozyan, Igor; Stanton, David; Mohammed, Murad; Al-Ra'il, Waleed; Pittet, Malini",16,10.1007/s10531-014-0700-z,FALSE,TRUE
1331,56,2012-2015,HABITAT ASSOCIATIONS OF THE COASTAL GIANT SALAMANDER (<i>DICAMPTODON TENEBROSUS</i>) AT ITS NORTHERN RANGE LIMIT,2012,HERPETOLOGICAL CONSERVATION AND BIOLOGY,"Dudaniec, Rachael Y.; Richardson, John S.",3,NA,FALSE,TRUE
84,57,2012-2015,Rapid Increases and Time-Lagged Declines in Amphibian Occupancy after Wildfire,2013,CONSERVATION BIOLOGY,"Hossack, Blake R.; Lowe, Winsor H.; Corn, Paul Stephen",39,10.1111/j.1523-1739.2012.01921.x,TRUE,FALSE
60,58,2012-2015,"Relation between Occupancy and Abundance for a Territorial Species, the California Spotted Owl",2013,CONSERVATION BIOLOGY,"Tempel, Douglas J.; Gutierrez, R. J.",52,10.1111/cobi.12074,TRUE,TRUE
599,59,2012-2015,Accounting for Imperfect Detection in Ecology: A Quantitative Review,2014,PLOS ONE,"Kellner, Kenneth F.; Swihart, Robert K.",210,10.1371/journal.pone.0111436,FALSE,TRUE
628,60,2012-2015,The influence of abundance on detectability,2013,OIKOS,"McCarthy, Michael A.; Moore, Joslin L.; Morris, William K.; Parris, Kirsten M.; Garrard, Georgia E.; Vesk, Peter A.; Rumpff, Libby; Giljohann, Kate M.; Camac, James S.; Bau, S. Sana; Friend, Tessa; Harrison, Barnabas; Yue, Benita",125,10.1111/j.1600-0706.2012.20781.x,FALSE,TRUE
1204,61,2012-2015,Decline of the Cheat Mountain Salamander over a 32-Year Period and the Potential Influence of Competition from a Sympatric Species,2014,JOURNAL OF HERPETOLOGY,"Kroschel, Whitney A.; Sutton, William B.; McClure, Christopher J. W.; Pauley, Thomas K.",6,10.1670/13-002,FALSE,TRUE
896,62,2012-2015,Lek fidelity and movement among leks by male Greater Sage-grouse <i>Centrocercus urophasianus:</i> a capture-mark-recapture approach,2014,IBIS,"Gibson, Daniel; Blomberg, Erik J.; Atamian, Michael T.; Sedinger, James S.",20,10.1111/ibi.12192,FALSE,TRUE
59,63,2012-2015,Dynamic occupancy models for analyzing species' range dynamics across large geographic scales,2013,ECOLOGY AND EVOLUTION,"Bled, Florent; Nichols, James D.; Altwegg, Res",52,10.1002/ece3.858,TRUE,TRUE
993,64,2012-2015,Contrasting effects of pine plantations on two skinks: results from a large-scale natural experiment' in Australia,2015,ANIMAL CONSERVATION,"Mortelliti, A.; Michael, D. R.; Lindenmayer, D. B.",14,10.1111/acv.12190,FALSE,TRUE
1207,65,2012-2015,"Habitat occupancy of Rusty Blackbirds (<i>Euphagus carolinus</i>) breeding in northern New England, USA",2014,CONDOR,"Powell, Luke L.; Hodgman, Thomas P.; Fiske, Ian J.; Glanz, William E.",6,10.1650/CONDOR-13-033-R1.1,FALSE,TRUE
927,66,2012-2015,"Citizen Science Program Shows Urban Areas Have Lower Occurrence of Frog Species, but Not Accelerated Declines",2015,PLOS ONE,"Westgate, Martin J.; Scheele, Ben C.; Ikin, Karen; Hoefer, Anke Maria; Beaty, R. Matthew; Evans, Murray; Osborne, Will; Hunter, David; Rayner, Laura; Driscoll, Don A.",18,10.1371/journal.pone.0140973,FALSE,TRUE
793,67,2012-2015,Urbanization Level and Woodland Size Are Major Drivers of Woodpecker Species Richness and Abundance,2014,PLOS ONE,"Myczko, Lukasz; Rosin, Zuzanna M.; Skorka, Piotr; Tryjanowski, Piotr",30,10.1371/journal.pone.0094218,FALSE,TRUE
674,68,2012-2015,Recommended survey designs for occupancy modelling using motion-activated cameras: insights from empirical wildlife data,2014,PEERJ,"Shannon, Graeme; Lewis, Jesse S.; Gerber, Brian D.",74,10.7717/peerj.532,FALSE,TRUE
195,69,2012-2015,Inferring seed bank from hidden Markov models: new insights into metapopulation dynamics in plants,2013,JOURNAL OF ECOLOGY,"Freville, Helene; Choquet, Remi; Pradel, Roger; Cheptou, Pierre-Olivier",18,10.1111/1365-2745.12141,TRUE,TRUE
72,70,2012-2015,Estimating Occupancy in Large Landscapes: Evaluation of Amphibian Monitoring in the Greater Yellowstone Ecosystem,2012,WETLANDS,"Gould, William R.; Patla, Debra A.; Daley, Rob; Corn, Paul Stephen; Hossack, Blake R.; Bennetts, Robert; Peterson, Charles R.",46,10.1007/s13157-012-0273-0,TRUE,TRUE
411,71,2012-2015,Trait-dependent occupancy dynamics of birds in temperate forest landscapes: fine-scale observations in a hierarchical multi-species framework,2012,ANIMAL CONSERVATION,"Wells, K.; O'Hara, R. B.; Boehm, S. M.; Gockel, S.; Hemp, A.; Renner, S. C.; Pfeiffer, S.; Boehning-Gaese, K.; Kalko, E. K. V.",6,10.1111/j.1469-1795.2012.00560.x,TRUE,FALSE
1328,72,2012-2015,"Fowler's Toad (<i>Anaxyrus</i> <i>fowleri</i>) occupancy in the southern mid-Atlantic, USA",2015,AMPHIBIAN & REPTILE CONSERVATION,"Jones, Kara S.; Tupper, Todd A.",3,NA,FALSE,TRUE
1289,73,2012-2015,Estimating Open Population Site Occupancy from Presence-Absence Data Lacking the Robust Design,2013,BIOMETRICS,"Dail, D.; Madsen, L.",4,10.1111/j.1541-0420.2012.01796.x,FALSE,TRUE
789,74,2012-2015,Disease dynamics in wild populations: modeling and estimation: a review,2012,JOURNAL OF ORNITHOLOGY,"Cooch, Evan G.; Conn, Paul B.; Ellner, Stephen P.; Dobson, Andrew P.; Pollock, Kenneth H.",31,10.1007/s10336-010-0636-3,FALSE,TRUE
1324,75,2012-2015,"INDIRECT MONITORING OF A RARE LIZARD: EFFECTS OF SAMPLING INTENSITY, SEASON, AND MANAGEMENT PRACTICES",2015,HERPETOLOGICAL CONSERVATION AND BIOLOGY,"Rizkalla, Carol E.; McCoy, Earl D.; Britt, Eric J.; Mushinsky, Henry R.",3,NA,FALSE,TRUE
367,76,2012-2015,Influence of Landscape Composition on Northern Bobwhite Population Response to Field Border Establishment,2014,JOURNAL OF WILDLIFE MANAGEMENT,"Bowling, Shannon A.; Moorman, Christopher E.; Deperno, Christopher S.; Gardner, Beth",8,10.1002/jwmg.639,TRUE,FALSE
92,77,2012-2015,Testing metapopulation concepts: effects of patch characteristics and neighborhood occupancy on the dynamics of an endangered lagomorph,2014,OIKOS,"Eaton, Mitchell J.; Hughes, Phillip T.; Hines, James E.; Nichols, James D.",36,10.1111/oik.01008,TRUE,TRUE
867,78,2012-2015,Estimating wind-turbine-caused bird and bat fatality when zero carcasses are observed,2015,ECOLOGICAL APPLICATIONS,"Huso, Manuela M. P.; Dalthorp, Dan; Dail, David; Madsen, Lisa",22,10.1890/14-0764.1,FALSE,TRUE
758,79,2012-2015,"Multi-scale processes in metapopulations: contributions of stage structure, rescue effect, and correlated extinctions",2012,ECOLOGY,"Sutherland, Chris; Elston, David A.; Lambin, Xavier",38,10.1890/12-0172.1,FALSE,TRUE
929,80,2012-2015,Large-scale occupancy surveys in East Antarctica discover new Adelie penguin breeding sites and reveal an expanding breeding distribution,2013,ANTARCTIC SCIENCE,"Southwell, Colin; Emmerson, Louise",18,10.1017/S0954102012001174,FALSE,TRUE
1377,81,2012-2015,"HABITAT USE AND MOVEMENT PATTERNS OF THE ENDANGERED LAND SNAIL <i>THERSITES MITCHELLAE</i> (COX, 1864) (CAMAENIDAE)",2014,MALACOLOGIA,"Parkyn, Jonathan; Brooks, Lyndon; Newell, David",2,10.4002/040.057.0203,FALSE,TRUE
82,82,2012-2015,Monitoring Gray Wolf Populations Using Multiple Survey Methods,2014,JOURNAL OF WILDLIFE MANAGEMENT,"Ausband, David E.; Rich, Lindsey N.; Glenn, Elizabeth M.; Mitchell, Michael S.; Zager, Pete; Miller, David A. W.; Waits, Lisette P.; Ackerman, Bruce B.; Mack, Curt M.",40,10.1002/jwmg.654,TRUE,FALSE
746,83,2012-2015,A hierarchical nest survival model integrating incomplete temporally varying covariates,2013,ECOLOGY AND EVOLUTION,"Converse, Sarah J.; Royle, J. Andrew; Adler, Peter H.; Urbanek, Richard P.; Barzen, Jeb A.",40,10.1002/ece3.822,FALSE,TRUE
192,84,2012-2015,Distribution and habitat use by pine marten <i>Martes martes</i> in a riparian corridor crossing intensively cultivated lowlands,2015,ECOLOGICAL RESEARCH,"Balestrieri, Alessandro; Remonti, Luigi; Ruiz-Gonzalez, Aritz; Zenato, Michele; Gazzola, Andrea; Vergara, Maria; Dettori, Ettore E.; Saino, Nicola; Capelli, Enrica; Gomez-Moliner, Benjamin J.; Guidali, Franca; Prigioni, Claudio",18,10.1007/s11284-014-1220-8,TRUE,TRUE
763,85,2012-2015,Life history differences influence the impacts of drought on two pond-breeding salamanders,2015,ECOLOGICAL APPLICATIONS,"Anderson, Thomas L.; Ousterhout, Brittany H.; Peterman, William E.; Drake, Dana L.; Semlitsch, Raymond D.",36,10.1890/14-2096.1,FALSE,TRUE
1291,86,2012-2015,"Landscape-level assessment of the distribution of the Sumatran rhinoceros in Bukit Barisan Selatan National Park, Sumatra",2013,PACHYDERM,"Pusparini, Wulan; Wibisono, Hariyo T.",4,NA,FALSE,TRUE
1144,87,2012-2015,Assessing the effects of trapping on pest bird species at the country level,2013,BIOLOGICAL CONSERVATION,"Chiron, Francois; Julliard, Romain",8,10.1016/j.biocon.2012.08.001,FALSE,TRUE
117,88,2012-2015,Improving species occupancy estimation when sampling violates the closure assumption,2013,ECOGRAPHY,"Otto, Clint R. V.; Bailey, Larissa L.; Roloff, Gary J.",30,10.1111/j.1600-0587.2013.00137.x,TRUE,TRUE
31,89,2012-2015,"To predict the niche, model colonization and extinction",2015,ECOLOGY,"Yackulic, Charles B.; Nichols, James D.; Reid, Janice; Der, Ricky",85,10.1890/14-1361.1,TRUE,TRUE
818,90,2012-2015,Factors driving the distribution of an endangered amphibian toward an industrial landscape in Australia,2015,BIOLOGICAL CONSERVATION,"Valdez, Jose W.; Stockwell, Michelle P.; Klop-Toker, Kaya; Clulow, Simon; Clulow, John; Mahony, Michael J.",27,10.1016/j.biocon.2015.08.010,FALSE,TRUE
1290,91,2012-2015,Probability of Detection and Visual Count Error for Rafinesque's Big-eared Bat (Corynorhinus rafinesquii) and Southeastern myotis (Myotis austroriparius) in Tree Cavities,2013,AMERICAN MIDLAND NATURALIST,"Fleming, Heather L.; Jones, Jeanne C.; Belant, Jerrold L.; Richardson, David M.",4,NA,FALSE,TRUE
717,92,2012-2015,Translocation of imperiled species under changing climates,2013,YEAR IN ECOLOGY AND CONSERVATION BIOLOGY,"Schwartz, Mark W.; Martin, Tara G.",50,10.1111/nyas.12050,FALSE,TRUE
196,93,2012-2015,Simultaneous estimation of occupancy and detection probabilities: an illustration using Cincinnatian brachiopods,2013,PALEOBIOLOGY,"Liow, Lee Hsiang",18,10.1666/12009,TRUE,TRUE
229,94,2012-2015,Occurrence patterns and niche relationships of sympatric owls in South American temperate forests: A multi-scale approach,2014,FOREST ECOLOGY AND MANAGEMENT,"Ibarra, Jose Tomas; Martin, Kathy; Drever, Mark C.; Vergara, Gonzalo",16,10.1016/j.foreco.2014.08.027,TRUE,TRUE
58,95,2012-2015,"Influence of Habitat Quality, Population Size, Patch Size, and Connectivity on Patch-Occupancy Dynamics of the Middle Spotted Woodpecker",2012,CONSERVATION BIOLOGY,"Robles, Hugo; Ciudad, Carlos",55,10.1111/j.1523-1739.2011.01816.x,TRUE,TRUE
275,96,2012-2015,Improving inferences from short-term ecological studies with Bayesian hierarchical modeling: white-headed woodpeckers in managed forests,2015,ECOLOGY AND EVOLUTION,"Linden, Daniel W.; Roloff, Gary J.",13,10.1002/ece3.1618,TRUE,FALSE
718,97,2012-2015,A review of designs for capture-mark-recapture studies in discrete time,2012,JOURNAL OF ORNITHOLOGY,"Lindberg, Mark S.",50,10.1007/s10336-010-0533-9,FALSE,TRUE
868,98,2012-2015,Estimating the relationship between abundance and distribution,2012,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"Rindorf, Anna; Lewy, Peter",22,10.1139/F2011-153,FALSE,TRUE
673,99,2012-2015,Precipitation and winter temperature predict long-term range-scale abundance changes in Western North American birds,2014,GLOBAL CHANGE BIOLOGY,"Illan, Javier Gutierrez; Thomas, Chris D.; Jones, Julia A.; Wong, Weng-Keen; Shirley, Susan M.; Betts, Matthew G.",77,10.1111/gcb.12642,FALSE,TRUE
582,100,2012-2015,The push and pull of climate change causes heterogeneous shifts in avian elevational ranges,2012,GLOBAL CHANGE BIOLOGY,"Tingley, Morgan W.; Koo, Michelle S.; Moritz, Craig; Rush, Andrew C.; Beissinger, Steven R.",307,10.1111/j.1365-2486.2012.02784.x,FALSE,TRUE
1015,101,2012-2015,Local and Regional Determinants of Colonisation-Extinction Dynamics of a Riparian Mainland-Island Root Vole Metapopulation,2013,PLOS ONE,"Glorvigen, Petter; Andreassen, Harry P.; Ims, Rolf A.",13,10.1371/journal.pone.0056462,FALSE,TRUE
1205,102,2012-2015,Evaluation of abundance indexes in open population studies: a comparison in populations of small mammals in southern Brazil,2014,BRAZILIAN JOURNAL OF BIOLOGY,"Graipel, M. E.; Hernandez, M. I. M.; Salvador, C.",6,10.1590/bjb.2014.0077,FALSE,TRUE
577,103,2012-2015,A guide to Bayesian model selection for ecologists,2015,ECOLOGICAL MONOGRAPHS,"Hooten, M. B.; Hobbs, N. T.",565,10.1890/14-0661.1,FALSE,TRUE
65,104,2012-2015,Colonization and extinction in dynamic habitats: an occupancy approach for a Great Plains stream fish assemblage,2012,ECOLOGY,"Falke, Jeffrey A.; Bailey, Larissa L.; Fausch, Kurt D.; Bestgen, Kevin R.",49,10.1890/11-1515.1,TRUE,FALSE
93,105,2012-2015,Human disturbance and stage-specific habitat requirements influence snowy plover site occupancy during the breeding season,2013,ECOLOGY AND EVOLUTION,"Webber, Alyson F.; Heath, Julie A.; Fischer, Richard A.",36,10.1002/ece3.511,TRUE,TRUE
294,106,2012-2015,Occupancy dynamics of escaped farmed Atlantic salmon in Canadian Pacific coastal salmon streams: implications for sustained invasions,2014,BIOLOGICAL INVASIONS,"Fisher, Alina C.; Volpe, John P.; Fisher, Jason T.",12,10.1007/s10530-014-0653-x,TRUE,TRUE
257,107,2012-2015,Site occupancy and spatial co-occurrence of boreal small mammals are favoured by late-decay woody debris,2013,CANADIAN JOURNAL OF FOREST RESEARCH,"Fauteux, Dominique; Mazerolle, Marc J.; Imbeau, Louis; Drapeau, Pierre",14,10.1139/cjfr-2012-0397,TRUE,TRUE
882,108,2012-2015,Host selection and responses to forest fragmentation in acorn weevils: inferences from dynamic occupancy models,2012,OIKOS,"Govindan, Byju N.; Kery, Marc; Swihart, Robert K.",21,10.1111/j.1600-0706.2011.19747.x,FALSE,TRUE
38,109,2012-2015,Joint estimation of habitat dynamics and species interactions: disturbance reduces co-occurrence of non-native predators with an endangered toad,2012,JOURNAL OF ANIMAL ECOLOGY,"Miller, David A. W.; Brehme, Cheryl S.; Hines, James E.; Nichols, James D.; Fisher, Robert N.",73,10.1111/j.1365-2656.2012.02001.x,TRUE,FALSE
652,110,2012-2015,Efficient Species-Level Monitoring at the Landscape Scale,2012,CONSERVATION BIOLOGY,"Noon, Barry R.; Bailey, Larissa L.; Sisk, Thomas D.; McKelvey, Kevin S.",97,10.1111/j.1523-1739.2012.01855.x,FALSE,TRUE
155,111,2012-2015,Twenty-five years of change in southern African passerine diversity: nonclimatic factors of change,2015,GLOBAL CHANGE BIOLOGY,"Peron, Guillaume; Altwegg, Res",23,10.1111/gcb.12909,TRUE,TRUE
137,112,2012-2015,Multiseason occupancy models for correlated replicate surveys,2014,METHODS IN ECOLOGY AND EVOLUTION,"Hines, James E.; Nichols, James D.; Collazo, Jaime A.",26,10.1111/2041-210X.12186,TRUE,TRUE
851,113,2012-2015,Using bird species community occurrence to prioritize forests for old growth restoration,2013,ECOGRAPHY,"Schuster, Richard; Arcese, Peter",24,10.1111/j.1600-0587.2012.07681.x,FALSE,TRUE
430,114,2012-2015,Organism-induced habitat restoration leads to bi-stability in metapopulations,2012,MATHEMATICAL BIOSCIENCES,"Zhang, Feng; Tao, Yi; Hui, Cang",5,10.1016/j.mbs.2012.08.006,TRUE,FALSE
1466,115,2012-2015,Automated Data Verification in a Large-scale Citizen Science Project: a Case Study,2012,2012 IEEE 8TH INTERNATIONAL CONFERENCE ON E-SCIENCE (E-SCIENCE),"Yu, Jun; Kelling, Steve; Gerbracht, Jeff; Wong, Weng-Keen",0,NA,FALSE,TRUE
23,116,2012-2015,Range expansion through fragmented landscapes under a variable climate,2013,ECOLOGY LETTERS,"Bennie, Jonathan; Hodgson, Jenny A.; Lawson, Callum R.; Holloway, Crispin T. R.; Roy, David B.; Brereton, Tom; Thomas, Chris D.; Wilson, Robert J.",95,10.1111/ele.12129,TRUE,FALSE
1178,117,2012-2015,Monitoring Amphibian Populations,2012,"AMPHIBIAN BIOLOGY, VOL 10: CONSERVATION AND DECLINE OF AMPHIBIANS: ECOLOGICAL ASPECTS, EFFECT OF HUMANS, AND MANAGEMENT","Dodd, C. Kenneth, Jr.; Loman, Jon; Cogalniceanu, Dan; Puky, Miklos",7,NA,FALSE,TRUE
176,118,2012-2015,Habitat quality and population density drive occupancy dynamics of snowshoe hare in variegated landscapes,2013,ECOGRAPHY,"Thornton, Daniel H.; Wirsing, Aaron J.; Roth, James D.; Murray, Dennis L.",20,10.1111/j.1600-0587.2012.07737.x,TRUE,FALSE
840,119,2012-2015,Efficiency of hair snares and camera traps to survey mesocarnivore populations,2014,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,"Monterroso, Pedro; Rich, Lindsey N.; Serronha, Ana; Ferreras, Pablo; Alves, Paulo Celio",25,10.1007/s10344-013-0780-1,FALSE,TRUE
1326,120,2012-2015,"The amphibians of the Circeo National Park, central Italy: distribution and aquatic habitat use",2015,HERPETOZOA,"Cinquegranelli, Andrea; Salvi, Daniele; Vignoli, Leonardo",3,NA,FALSE,TRUE
102,121,2012-2015,Estimating Occupancy and Predicting Numbers of Gray Wolf Packs in Montana Using Hunter Surveys,2013,JOURNAL OF WILDLIFE MANAGEMENT,"Rich, Lindsey N.; Russell, Robin E.; Glenn, Elizabeth M.; Mitchell, Michael S.; Gude, Justin A.; Podruzny, Kevin M.; Sime, Carolyn A.; Laudon, Kent; Ausband, David E.; Nichols, James D.",33,10.1002/jwmg.562,TRUE,FALSE
1146,122,2012-2015,Short-term response of Dicamptodon tenebrosus larvae to timber management in southwestern Oregon,2012,JOURNAL OF WILDLIFE MANAGEMENT,"Leuthold, Niels; Adams, Michael J.; Hayes, John P.",8,10.1002/jwmg.269,FALSE,TRUE
118,123,2012-2015,Demographic network and multi-season occupancy modeling of <i>Rana sylvatica</i> reveal spatial and temporal patterns of population connectivity and persistence,2013,LANDSCAPE ECOLOGY,"Peterman, William E.; Rittenhouse, Tracy A. G.; Earl, Julia E.; Semlitsch, Raymond D.",30,10.1007/s10980-013-9906-9,TRUE,TRUE
977,124,2012-2015,"Effect of habitat amount, configuration and quality in fragmented landscapes",2012,ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,"Mortelliti, Alessio; Sozio, Giulia; Boccacci, Francesca; Ranchelli, Elisa; Cecere, Jacopo G.; Battisti, Corrado; Boitani, Luigi",15,10.1016/j.actao.2012.08.001,FALSE,TRUE
724,125,2012-2015,On a Dhole Trail: Examining Ecological and Anthropogenic Correlates of Dhole Habitat Occupancy in the Western Ghats of India,2014,PLOS ONE,"Srivathsa, Arjun; Karanth, Krithi K.; Jathanna, Devcharan; Kumar, N. Samba; Karanth, K. Ullas",47,10.1371/journal.pone.0098803,FALSE,TRUE
768,126,2012-2015,"Population and individual-scale responses to patch size, isolation and quality in the hazel dormouse",2014,ECOSPHERE,"Mortelliti, Alessio; Sozio, Giulia; Driscoll, Don A.; Bani, Luciano; Boitani, Luigi; Lindenmayer, David B.",35,10.1890/ES14-00115.1,FALSE,TRUE
368,127,2012-2015,Markov models for community dynamics allowing for observation error,2013,ECOLOGY,"Fukaya, Keiichi; Royle, J. Andrew",8,10.1890/12-1540.1,TRUE,FALSE
40,128,2012-2015,Mechanistic understanding of human-wildlife conflict through a novel application of dynamic occupancy models,2015,CONSERVATION BIOLOGY,"Goswami, Varun R.; Medhi, Kamal; Nichols, James D.; Oli, Madan K.",71,10.1111/cobi.12475,TRUE,TRUE
1108,129,2012-2015,Historical resurveys reveal persistence of smoky mouse (<i>Pseudomys fumeus</i>) populations over the long-term and through the short-term impacts of fire,2015,WILDLIFE RESEARCH,"Burns, Phoebe A.; Rowe, Karen M. C.; Holmes, Benjamin P.; Rowe, Kevin C.",9,10.1071/WR15096,FALSE,TRUE
197,130,2012-2015,Accounting for false positive detection error induced by transient individuals,2013,WILDLIFE RESEARCH,"Sutherland, C.; Elston, D. A.; Lambin, X.",18,10.1071/WR12166,TRUE,TRUE
212,131,2012-2015,Assessing spatio-temporal priorities for species' recovery in broad-scale dynamic landscapes,2015,JOURNAL OF APPLIED ECOLOGY,"Santika, Truly; McAlpine, Clive A.; Lunney, Daniel; Wilson, Kerrie A.; Rhodes, Jonathan R.",17,10.1111/1365-2664.12441,TRUE,TRUE
